timestamp,metric_name,value
2025-05-25 14:28:45.738616+00:00,phasecurrent2_p_frac,165.0
2025-05-25 14:24:21.424576+00:00,susp_travel_FL,195.0
2025-05-25 14:25:33.527966+00:00,inputV1_p_frac,67.0
2025-05-25 14:27:00.609255+00:00,current_sensor,159.0
2025-05-25 14:26:03.554173+00:00,inputV1_p_frac,118.0
2025-05-25 14:24:15.415654+00:00,susp_travel_FR,166.0
2025-05-25 14:26:12.561526+00:00,LV_state_of_charge,233.0
2025-05-25 14:25:21.517307+00:00,phasecurrent1_p_frac,166.0
2025-05-25 14:28:48.728796+00:00,phasecurrent1_p_intr,95.0
2025-05-25 14:30:05.833476+00:00,serial_throttle_2,118.0
2025-05-25 14:27:18.636089+00:00,LV_state_of_charge,59.0
2025-05-25 14:30:02.813491+00:00,phasecurrent1_p_frac,11.0
2025-05-25 14:24:48.470794+00:00,inputV1_p_frac,181.0
2025-05-25 14:28:18.700826+00:00,control_temp_1,0.0
2025-05-25 14:25:39.537259+00:00,motor_temp_2,1.0
2025-05-25 14:24:54.419247+00:00,motor_temp_2,99.0
2025-05-25 14:29:03.749283+00:00,wheel_spin_1,181.0
2025-05-25 14:26:06.554465+00:00,serial_throttle_2,8.0
2025-05-25 14:30:02.813491+00:00,wheel_spin_1,138.0
2025-05-25 14:27:36.665987+00:00,serial_throttle_2,174.0
2025-05-25 14:25:48.544444+00:00,serial_throttle_2,69.0
2025-05-25 14:29:30.776530+00:00,acc2,92.0
2025-05-25 14:28:36.720995+00:00,brake_sens,9.0
2025-05-25 14:25:00.456148+00:00,LV_state_of_charge,15.0
2025-05-25 14:24:03.459893+00:00,LV_state_of_charge,229.0
2025-05-25 14:30:14.840969+00:00,brake_sens,234.0
2025-05-25 14:29:27.766558+00:00,acc1,130.0
2025-05-25 14:28:27.720876+00:00,phasecurrent2_p_frac,7.0
2025-05-25 14:29:59.823827+00:00,susp_travel_FR,3.0
2025-05-25 14:25:15.507978+00:00,steer_sens,232.0
2025-05-25 14:29:59.823827+00:00,steer_sens,251.0
2025-05-25 14:28:12.690982+00:00,inputV1_p_frac,10.0
2025-05-25 14:29:15.765995+00:00,phasecurrent1_p_intr,155.0
2025-05-25 14:25:24.527081+00:00,ECU_control,22.0
2025-05-25 14:25:45.544363+00:00,serial_throttle_1,239.0
2025-05-25 14:27:54.683552+00:00,current_sensor,101.0
2025-05-25 14:27:39.665928+00:00,serial_throttle_1,129.0
2025-05-25 14:30:29.840875+00:00,inputV1_p_intr,50.0
2025-05-25 14:30:11.821696+00:00,inputV1_p_intr,229.0
2025-05-25 14:26:42.588568+00:00,control_temp_2,0.0
2025-05-25 14:28:30.710755+00:00,ECU_control,252.0
2025-05-25 14:27:09.628585+00:00,LV_state_of_charge,22.0
2025-05-25 14:25:57.545353+00:00,inputV1_p_intr,57.0
2025-05-25 14:26:45.598947+00:00,susp_travel_BL,229.0
2025-05-25 14:28:48.728796+00:00,meas_precharge,52.0
2025-05-25 14:25:03.500702+00:00,meas_precharge,127.0
2025-05-25 14:25:54.544165+00:00,steer_sens,247.0
2025-05-25 14:27:51.673656+00:00,control_temp_1,0.0
2025-05-25 14:28:12.690982+00:00,susp_travel_FL,20.0
2025-05-25 14:30:41.869640+00:00,serial_throttle_1,145.0
2025-05-25 14:27:12.635951+00:00,inputV2_p_intr,32.0
2025-05-25 14:25:42.534822+00:00,control_temp_1,0.0
2025-05-25 14:29:38.776419+00:00,phasecurrent1_p_frac,43.0
2025-05-25 14:26:51.598709+00:00,wheel_spin_2,221.0
2025-05-25 14:30:08.823585+00:00,inputV1_p_frac,88.0
2025-05-25 14:30:23.840811+00:00,meas_precharge,231.0
2025-05-25 14:25:48.544444+00:00,control_temp_1,0.0
2025-05-25 14:28:18.700826+00:00,inputV2_p_intr,56.0
2025-05-25 14:27:42.663385+00:00,control_temp_2,0.0
2025-05-25 14:27:54.683552+00:00,susp_travel_BL,56.0
2025-05-25 14:27:39.665928+00:00,ECU_control,124.0
2025-05-25 14:26:33.541380+00:00,acc2,8.0
2025-05-25 14:27:21.646127+00:00,phasecurrent1_p_frac,22.0
2025-05-25 14:28:18.700826+00:00,phasecurrent2_p_frac,16.0
2025-05-25 14:24:33.444589+00:00,brake_sens,21.0
2025-05-25 14:29:09.749003+00:00,control_temp_2,0.0
2025-05-25 14:28:12.690982+00:00,inputV1_p_intr,41.0
2025-05-25 14:28:12.690982+00:00,susp_travel_FR,177.0
2025-05-25 14:29:30.776530+00:00,ECU_control,84.0
2025-05-25 14:24:54.419247+00:00,serial_throttle_1,71.0
2025-05-25 14:26:54.608802+00:00,cooling,56.0
2025-05-25 14:25:51.544938+00:00,serial_throttle_2,41.0
2025-05-25 14:27:48.673282+00:00,susp_travel_BR,59.0
2025-05-25 14:29:56.813623+00:00,inputV2_p_intr,181.0
2025-05-25 14:27:06.638700+00:00,inputV1_p_frac,39.0
2025-05-25 14:25:54.544165+00:00,control_temp_1,0.0
2025-05-25 14:25:09.465093+00:00,serial_throttle_1,45.0
2025-05-25 14:29:32.776561+00:00,susp_travel_BR,90.0
2025-05-25 14:25:03.500702+00:00,VRef_precharge,3.0
2025-05-25 14:28:39.730871+00:00,wheel_spin_1,164.0
2025-05-25 14:28:48.728796+00:00,brake_sens,128.0
2025-05-25 14:26:48.598550+00:00,phasecurrent1_p_frac,1.0
2025-05-25 14:28:12.690982+00:00,susp_travel_BR,242.0
2025-05-25 14:28:27.720876+00:00,wheel_spin_2,31.0
2025-05-25 14:29:32.776561+00:00,phasecurrent2_p_frac,88.0
2025-05-25 14:30:20.831486+00:00,inputV1_p_frac,31.0
2025-05-25 14:24:57.470836+00:00,wheel_spin_1,56.0
2025-05-25 14:25:27.517436+00:00,ECU_control,67.0
2025-05-25 14:30:23.840811+00:00,ECU_control,124.0
2025-05-25 14:27:42.663385+00:00,serial_throttle_1,95.0
2025-05-25 14:27:27.656624+00:00,current_sensor,18.0
2025-05-25 14:25:54.544165+00:00,acc2,250.0
2025-05-25 14:28:30.710755+00:00,wheel_spin_1,146.0
2025-05-25 14:28:03.693384+00:00,susp_travel_FL,69.0
2025-05-25 14:25:15.507978+00:00,control_temp_1,0.0
2025-05-25 14:24:57.470836+00:00,serial_throttle_1,6.0
2025-05-25 14:24:42.441044+00:00,susp_travel_BR,239.0
2025-05-25 14:24:15.415654+00:00,inputV1_p_intr,161.0
2025-05-25 14:28:48.728796+00:00,susp_travel_FR,127.0
2025-05-25 14:24:12.374821+00:00,motor_temp_1,126.0
2025-05-25 14:29:47.784043+00:00,LV_state_of_charge,136.0
2025-05-25 14:24:21.424576+00:00,steer_sens,27.0
2025-05-25 14:24:21.424576+00:00,susp_travel_BL,123.0
2025-05-25 14:25:36.533892+00:00,acc2,133.0
2025-05-25 14:28:30.710755+00:00,susp_travel_FR,192.0
2025-05-25 14:27:00.609255+00:00,inputV1_p_frac,6.0
2025-05-25 14:26:57.609045+00:00,susp_travel_BL,151.0
2025-05-25 14:27:06.638700+00:00,VRef_precharge,57.0
2025-05-25 14:28:27.720876+00:00,susp_travel_BR,191.0
2025-05-25 14:27:21.646127+00:00,motor_temp_2,226.0
2025-05-25 14:27:09.628585+00:00,wheel_spin_2,1.0
2025-05-25 14:25:36.533892+00:00,VRef_precharge,162.0
2025-05-25 14:27:06.638700+00:00,susp_travel_FL,194.0
2025-05-25 14:25:27.517436+00:00,VRef_precharge,195.0
2025-05-25 14:28:39.730871+00:00,susp_travel_FR,129.0
2025-05-25 14:30:29.840875+00:00,phasecurrent2_p_frac,77.0
2025-05-25 14:29:47.784043+00:00,steer_sens,74.0
2025-05-25 14:29:32.776561+00:00,susp_travel_FL,48.0
2025-05-25 14:24:33.444589+00:00,ECU_control,216.0
2025-05-25 14:27:18.636089+00:00,control_temp_2,0.0
2025-05-25 14:28:00.683612+00:00,serial_throttle_2,19.0
2025-05-25 14:30:20.831486+00:00,acc1,218.0
2025-05-25 14:29:00.748953+00:00,phasecurrent1_p_intr,10.0
2025-05-25 14:24:30.444741+00:00,meas_precharge,4.0
2025-05-25 14:25:00.456148+00:00,acc2,208.0
2025-05-25 14:25:39.537259+00:00,cooling,159.0
2025-05-25 14:27:42.663385+00:00,control_temp_1,0.0
2025-05-25 14:28:15.711113+00:00,motor_temp_2,46.0
2025-05-25 14:25:36.533892+00:00,inputV1_p_frac,151.0
2025-05-25 14:28:09.693160+00:00,wheel_spin_2,9.0
2025-05-25 14:24:36.444685+00:00,serial_throttle_1,201.0
2025-05-25 14:27:54.683552+00:00,cooling,194.0
2025-05-25 14:27:12.635951+00:00,VRef_precharge,242.0
2025-05-25 14:27:33.656144+00:00,motor_temp_1,71.0
2025-05-25 14:28:36.720995+00:00,phasecurrent2_p_intr,202.0
2025-05-25 14:25:30.537505+00:00,inputV2_p_intr,179.0
2025-05-25 14:25:18.517254+00:00,susp_travel_BR,221.0
2025-05-25 14:29:27.766558+00:00,LV_state_of_charge,4.0
2025-05-25 14:25:03.500702+00:00,motor_temp_1,253.0
2025-05-25 14:29:44.783549+00:00,susp_travel_FR,190.0
2025-05-25 14:29:30.776530+00:00,serial_throttle_1,133.0
2025-05-25 14:30:20.831486+00:00,current_sensor,243.0
2025-05-25 14:30:23.840811+00:00,steer_sens,239.0
2025-05-25 14:30:05.833476+00:00,phasecurrent1_p_intr,142.0
2025-05-25 14:25:42.534822+00:00,serial_throttle_1,94.0
2025-05-25 14:28:48.728796+00:00,motor_temp_2,42.0
2025-05-25 14:27:48.673282+00:00,phasecurrent1_p_frac,235.0
2025-05-25 14:24:45.451063+00:00,inputV2_p_frac,23.0
2025-05-25 14:28:36.720995+00:00,cooling,177.0
2025-05-25 14:29:35.776074+00:00,wheel_spin_2,63.0
2025-05-25 14:27:54.683552+00:00,brake_sens,245.0
2025-05-25 14:25:48.544444+00:00,phasecurrent2_p_frac,8.0
2025-05-25 14:27:00.609255+00:00,brake_sens,135.0
2025-05-25 14:29:30.776530+00:00,phasecurrent2_p_intr,167.0
2025-05-25 14:24:12.374821+00:00,inputV1_p_intr,248.0
2025-05-25 14:29:50.793644+00:00,phasecurrent2_p_intr,169.0
2025-05-25 14:26:24.572067+00:00,current_sensor,131.0
2025-05-25 14:24:27.425586+00:00,phasecurrent2_p_intr,205.0
2025-05-25 14:24:09.451615+00:00,inputV1_p_frac,27.0
2025-05-25 14:24:48.470794+00:00,susp_travel_FL,162.0
2025-05-25 14:28:54.738565+00:00,inputV2_p_intr,170.0
2025-05-25 14:28:33.721176+00:00,control_temp_1,0.0
2025-05-25 14:28:36.720995+00:00,wheel_spin_1,33.0
2025-05-25 14:29:44.783549+00:00,motor_temp_1,41.0
2025-05-25 14:26:45.598947+00:00,serial_throttle_2,136.0
2025-05-25 14:24:12.374821+00:00,current_sensor,22.0
2025-05-25 14:29:21.766784+00:00,VRef_precharge,70.0
2025-05-25 14:29:09.749003+00:00,ECU_control,200.0
2025-05-25 14:26:42.588568+00:00,VRef_precharge,251.0
2025-05-25 14:29:32.776561+00:00,serial_throttle_1,0.0
2025-05-25 14:24:54.419247+00:00,serial_throttle_2,176.0
2025-05-25 14:26:45.598947+00:00,phasecurrent2_p_intr,134.0
2025-05-25 14:26:45.598947+00:00,ECU_control,90.0
2025-05-25 14:25:03.500702+00:00,wheel_spin_1,131.0
2025-05-25 14:28:00.683612+00:00,serial_throttle_1,28.0
2025-05-25 14:30:41.869640+00:00,inputV1_p_intr,87.0
2025-05-25 14:27:06.638700+00:00,serial_throttle_2,216.0
2025-05-25 14:29:38.776419+00:00,motor_temp_1,140.0
2025-05-25 14:25:09.465093+00:00,susp_travel_BR,251.0
2025-05-25 14:29:12.756669+00:00,phasecurrent2_p_frac,33.0
2025-05-25 14:27:57.683658+00:00,brake_sens,189.0
2025-05-25 14:25:51.544938+00:00,phasecurrent2_p_frac,153.0
2025-05-25 14:26:18.571255+00:00,inputV2_p_intr,137.0
2025-05-25 14:29:00.748953+00:00,susp_travel_BL,116.0
2025-05-25 14:24:21.424576+00:00,control_temp_2,0.0
2025-05-25 14:26:03.554173+00:00,phasecurrent1_p_intr,49.0
2025-05-25 14:29:09.749003+00:00,phasecurrent2_p_frac,239.0
2025-05-25 14:27:30.656156+00:00,phasecurrent1_p_intr,66.0
2025-05-25 14:27:09.628585+00:00,inputV2_p_frac,34.0
2025-05-25 14:24:09.451615+00:00,cooling,249.0
2025-05-25 14:29:35.776074+00:00,cooling,59.0
2025-05-25 14:27:03.619434+00:00,VRef_precharge,85.0
2025-05-25 14:28:03.693384+00:00,susp_travel_BR,95.0
2025-05-25 14:29:12.756669+00:00,phasecurrent1_p_frac,101.0
2025-05-25 14:26:39.591567+00:00,VRef_precharge,148.0
2025-05-25 14:26:03.554173+00:00,LV_state_of_charge,212.0
2025-05-25 14:26:57.609045+00:00,phasecurrent2_p_intr,236.0
2025-05-25 14:27:51.673656+00:00,phasecurrent2_p_intr,145.0
2025-05-25 14:25:09.465093+00:00,current_sensor,92.0
2025-05-25 14:30:32.850931+00:00,serial_throttle_1,172.0
2025-05-25 14:26:39.591567+00:00,meas_precharge,189.0
2025-05-25 14:30:14.840969+00:00,phasecurrent2_p_frac,218.0
2025-05-25 14:26:54.608802+00:00,phasecurrent1_p_frac,168.0
2025-05-25 14:25:00.456148+00:00,inputV1_p_frac,110.0
2025-05-25 14:30:14.840969+00:00,LV_state_of_charge,158.0
2025-05-25 14:27:18.636089+00:00,phasecurrent1_p_frac,91.0
2025-05-25 14:26:33.541380+00:00,susp_travel_FL,180.0
2025-05-25 14:25:45.544363+00:00,acc1,58.0
2025-05-25 14:25:30.537505+00:00,inputV1_p_frac,228.0
2025-05-25 14:30:17.831067+00:00,steer_sens,26.0
2025-05-25 14:27:57.683658+00:00,motor_temp_2,33.0
2025-05-25 14:29:53.814579+00:00,inputV1_p_intr,139.0
2025-05-25 14:25:39.537259+00:00,wheel_spin_2,18.0
2025-05-25 14:27:45.673471+00:00,phasecurrent1_p_frac,73.0
2025-05-25 14:28:42.728483+00:00,phasecurrent1_p_frac,114.0
2025-05-25 14:28:36.720995+00:00,inputV2_p_frac,7.0
2025-05-25 14:29:06.748647+00:00,wheel_spin_2,240.0
2025-05-25 14:29:53.814579+00:00,inputV1_p_frac,115.0
2025-05-25 14:25:15.507978+00:00,acc1,252.0
2025-05-25 14:25:24.527081+00:00,steer_sens,143.0
2025-05-25 14:29:18.756614+00:00,VRef_precharge,97.0
2025-05-25 14:28:45.738616+00:00,motor_temp_2,56.0
2025-05-25 14:26:33.541380+00:00,phasecurrent2_p_frac,142.0
2025-05-25 14:24:57.470836+00:00,acc1,20.0
2025-05-25 14:26:09.564461+00:00,susp_travel_FL,72.0
2025-05-25 14:28:06.693479+00:00,inputV1_p_intr,106.0
2025-05-25 14:27:51.673656+00:00,LV_state_of_charge,233.0
2025-05-25 14:28:09.693160+00:00,susp_travel_FR,115.0
2025-05-25 14:27:00.609255+00:00,motor_temp_1,248.0
2025-05-25 14:25:18.517254+00:00,brake_sens,204.0
2025-05-25 14:28:24.711011+00:00,inputV1_p_frac,98.0
2025-05-25 14:26:18.571255+00:00,phasecurrent2_p_frac,237.0
2025-05-25 14:28:36.720995+00:00,current_sensor,153.0
2025-05-25 14:29:32.776561+00:00,susp_travel_FR,182.0
2025-05-25 14:28:12.690982+00:00,steer_sens,241.0
2025-05-25 14:27:51.673656+00:00,wheel_spin_1,197.0
2025-05-25 14:28:18.700826+00:00,control_temp_2,0.0
2025-05-25 14:30:17.831067+00:00,LV_state_of_charge,181.0
2025-05-25 14:27:03.619434+00:00,inputV1_p_intr,90.0
2025-05-25 14:24:57.470836+00:00,inputV1_p_intr,176.0
2025-05-25 14:27:30.656156+00:00,ECU_control,248.0
2025-05-25 14:28:30.710755+00:00,control_temp_1,0.0
2025-05-25 14:27:54.683552+00:00,ECU_control,57.0
2025-05-25 14:28:39.730871+00:00,serial_throttle_1,101.0
2025-05-25 14:26:21.571651+00:00,current_sensor,124.0
2025-05-25 14:28:18.700826+00:00,steer_sens,23.0
2025-05-25 14:28:06.693479+00:00,motor_temp_1,219.0
2025-05-25 14:27:03.619434+00:00,control_temp_2,0.0
2025-05-25 14:28:00.683612+00:00,current_sensor,244.0
2025-05-25 14:30:11.821696+00:00,serial_throttle_1,55.0
2025-05-25 14:26:12.561526+00:00,inputV1_p_frac,106.0
2025-05-25 14:26:21.571651+00:00,meas_precharge,107.0
2025-05-25 14:29:03.749283+00:00,motor_temp_2,196.0
2025-05-25 14:30:17.831067+00:00,inputV1_p_frac,206.0
2025-05-25 14:27:06.638700+00:00,inputV1_p_intr,28.0
2025-05-25 14:25:51.544938+00:00,control_temp_2,0.0
2025-05-25 14:25:21.517307+00:00,cooling,76.0
2025-05-25 14:24:42.441044+00:00,phasecurrent2_p_frac,137.0
2025-05-25 14:28:27.720876+00:00,LV_state_of_charge,53.0
2025-05-25 14:29:00.748953+00:00,inputV2_p_frac,144.0
2025-05-25 14:25:09.465093+00:00,steer_sens,123.0
2025-05-25 14:29:56.813623+00:00,control_temp_1,0.0
2025-05-25 14:24:15.415654+00:00,LV_state_of_charge,7.0
2025-05-25 14:26:27.582254+00:00,susp_travel_FL,162.0
2025-05-25 14:29:24.765951+00:00,motor_temp_1,244.0
2025-05-25 14:27:39.665928+00:00,motor_temp_2,220.0
2025-05-25 14:24:15.415654+00:00,motor_temp_1,49.0
2025-05-25 14:24:33.444589+00:00,serial_throttle_2,97.0
2025-05-25 14:30:08.823585+00:00,motor_temp_2,47.0
2025-05-25 14:26:48.598550+00:00,inputV1_p_frac,195.0
2025-05-25 14:26:57.609045+00:00,control_temp_1,0.0
2025-05-25 14:29:18.756614+00:00,inputV1_p_frac,117.0
2025-05-25 14:27:18.636089+00:00,motor_temp_1,209.0
2025-05-25 14:28:39.730871+00:00,motor_temp_1,128.0
2025-05-25 14:27:36.665987+00:00,susp_travel_FR,12.0
2025-05-25 14:26:33.541380+00:00,inputV1_p_frac,139.0
2025-05-25 14:30:26.840948+00:00,LV_state_of_charge,30.0
2025-05-25 14:25:30.537505+00:00,phasecurrent2_p_frac,147.0
2025-05-25 14:24:06.433712+00:00,brake_sens,109.0
2025-05-25 14:24:57.470836+00:00,meas_precharge,186.0
2025-05-25 14:25:42.534822+00:00,phasecurrent1_p_frac,96.0
2025-05-25 14:24:12.374821+00:00,phasecurrent2_p_intr,143.0
2025-05-25 14:24:42.441044+00:00,control_temp_1,0.0
2025-05-25 14:30:05.833476+00:00,motor_temp_1,81.0
2025-05-25 14:26:54.608802+00:00,VRef_precharge,238.0
2025-05-25 14:28:51.748573+00:00,inputV2_p_intr,173.0
2025-05-25 14:30:14.840969+00:00,inputV1_p_frac,107.0
2025-05-25 14:24:24.424897+00:00,motor_temp_1,91.0
2025-05-25 14:26:39.591567+00:00,inputV1_p_intr,139.0
2025-05-25 14:29:12.756669+00:00,serial_throttle_1,171.0
2025-05-25 14:28:30.710755+00:00,serial_throttle_1,214.0
2025-05-25 14:25:33.527966+00:00,phasecurrent1_p_frac,239.0
2025-05-25 14:25:00.456148+00:00,VRef_precharge,185.0
2025-05-25 14:24:15.415654+00:00,inputV1_p_frac,225.0
2025-05-25 14:28:57.738605+00:00,inputV1_p_intr,127.0
2025-05-25 14:25:33.527966+00:00,phasecurrent2_p_frac,146.0
2025-05-25 14:26:21.571651+00:00,susp_travel_BL,18.0
2025-05-25 14:26:00.554259+00:00,inputV1_p_frac,139.0
2025-05-25 14:30:20.831486+00:00,acc2,102.0
2025-05-25 14:26:54.608802+00:00,acc2,96.0
2025-05-25 14:29:35.776074+00:00,serial_throttle_2,66.0
2025-05-25 14:27:18.636089+00:00,inputV1_p_intr,50.0
2025-05-25 14:30:26.840948+00:00,phasecurrent1_p_frac,205.0
2025-05-25 14:27:12.635951+00:00,LV_state_of_charge,214.0
2025-05-25 14:29:18.756614+00:00,motor_temp_2,7.0
2025-05-25 14:27:42.663385+00:00,VRef_precharge,138.0
2025-05-25 14:28:54.738565+00:00,susp_travel_FL,242.0
2025-05-25 14:29:12.756669+00:00,VRef_precharge,0.0
2025-05-25 14:29:44.783549+00:00,acc1,140.0
2025-05-25 14:24:36.444685+00:00,cooling,44.0
2025-05-25 14:29:12.756669+00:00,susp_travel_FL,1.0
2025-05-25 14:30:41.869640+00:00,serial_throttle_2,180.0
2025-05-25 14:26:21.571651+00:00,cooling,61.0
2025-05-25 14:29:50.793644+00:00,phasecurrent2_p_frac,238.0
2025-05-25 14:29:00.748953+00:00,phasecurrent2_p_frac,84.0
2025-05-25 14:30:35.851141+00:00,current_sensor,222.0
2025-05-25 14:25:24.527081+00:00,motor_temp_1,92.0
2025-05-25 14:27:33.656144+00:00,steer_sens,239.0
2025-05-25 14:29:32.776561+00:00,acc1,152.0
2025-05-25 14:30:08.823585+00:00,phasecurrent1_p_frac,176.0
2025-05-25 14:27:33.656144+00:00,inputV2_p_frac,177.0
2025-05-25 14:25:09.465093+00:00,control_temp_1,0.0
2025-05-25 14:24:21.424576+00:00,inputV1_p_frac,98.0
2025-05-25 14:26:09.564461+00:00,phasecurrent2_p_frac,201.0
2025-05-25 14:30:32.850931+00:00,motor_temp_1,82.0
2025-05-25 14:30:23.840811+00:00,serial_throttle_1,139.0
2025-05-25 14:29:09.749003+00:00,meas_precharge,148.0
2025-05-25 14:28:00.683612+00:00,motor_temp_2,175.0
2025-05-25 14:25:42.534822+00:00,serial_throttle_2,209.0
2025-05-25 14:24:15.415654+00:00,meas_precharge,149.0
2025-05-25 14:26:27.582254+00:00,susp_travel_BR,233.0
2025-05-25 14:26:30.581308+00:00,meas_precharge,115.0
2025-05-25 14:24:03.459893+00:00,control_temp_1,0.0
2025-05-25 14:25:18.517254+00:00,cooling,70.0
2025-05-25 14:24:03.459893+00:00,phasecurrent1_p_intr,9.0
2025-05-25 14:27:12.635951+00:00,wheel_spin_1,139.0
2025-05-25 14:24:27.425586+00:00,current_sensor,0.0
2025-05-25 14:24:33.444589+00:00,phasecurrent1_p_intr,193.0
2025-05-25 14:29:18.756614+00:00,cooling,151.0
2025-05-25 14:30:11.821696+00:00,current_sensor,240.0
2025-05-25 14:29:09.749003+00:00,inputV1_p_frac,143.0
2025-05-25 14:27:39.665928+00:00,control_temp_1,0.0
2025-05-25 14:30:23.840811+00:00,control_temp_2,0.0
2025-05-25 14:26:57.609045+00:00,steer_sens,114.0
2025-05-25 14:28:15.711113+00:00,phasecurrent1_p_frac,98.0
2025-05-25 14:24:21.424576+00:00,phasecurrent1_p_frac,88.0
2025-05-25 14:25:06.533639+00:00,VRef_precharge,189.0
2025-05-25 14:30:26.840948+00:00,motor_temp_1,74.0
2025-05-25 14:26:48.598550+00:00,serial_throttle_1,167.0
2025-05-25 14:29:18.756614+00:00,susp_travel_FL,28.0
2025-05-25 14:25:03.500702+00:00,acc1,235.0
2025-05-25 14:25:36.533892+00:00,susp_travel_BR,196.0
2025-05-25 14:29:03.749283+00:00,current_sensor,119.0
2025-05-25 14:28:12.690982+00:00,serial_throttle_2,127.0
2025-05-25 14:28:54.738565+00:00,wheel_spin_1,32.0
2025-05-25 14:25:12.507145+00:00,serial_throttle_1,30.0
2025-05-25 14:29:50.793644+00:00,serial_throttle_1,200.0
2025-05-25 14:25:06.533639+00:00,motor_temp_2,44.0
2025-05-25 14:28:57.738605+00:00,phasecurrent2_p_frac,251.0
2025-05-25 14:25:06.533639+00:00,phasecurrent1_p_frac,128.0
2025-05-25 14:27:09.628585+00:00,serial_throttle_1,37.0
2025-05-25 14:24:03.459893+00:00,control_temp_2,0.0
2025-05-25 14:25:09.465093+00:00,VRef_precharge,162.0
2025-05-25 14:26:12.561526+00:00,acc1,24.0
2025-05-25 14:28:39.730871+00:00,control_temp_1,0.0
2025-05-25 14:25:57.545353+00:00,serial_throttle_1,148.0
2025-05-25 14:30:32.850931+00:00,phasecurrent1_p_frac,20.0
2025-05-25 14:29:09.749003+00:00,serial_throttle_2,151.0
2025-05-25 14:24:33.444589+00:00,acc2,116.0
2025-05-25 14:28:51.748573+00:00,phasecurrent2_p_frac,8.0
2025-05-25 14:26:06.554465+00:00,phasecurrent1_p_intr,94.0
2025-05-25 14:27:30.656156+00:00,steer_sens,94.0
2025-05-25 14:24:42.441044+00:00,inputV2_p_frac,241.0
2025-05-25 14:26:21.571651+00:00,wheel_spin_2,66.0
2025-05-25 14:30:02.813491+00:00,phasecurrent1_p_intr,234.0
2025-05-25 14:28:33.721176+00:00,motor_temp_2,43.0
2025-05-25 14:24:24.424897+00:00,steer_sens,154.0
2025-05-25 14:24:27.425586+00:00,susp_travel_FL,213.0
2025-05-25 14:28:54.738565+00:00,acc1,215.0
2025-05-25 14:27:27.656624+00:00,LV_state_of_charge,69.0
2025-05-25 14:28:36.720995+00:00,steer_sens,67.0
2025-05-25 14:26:54.608802+00:00,susp_travel_FL,58.0
2025-05-25 14:24:24.424897+00:00,VRef_precharge,247.0
2025-05-25 14:29:06.748647+00:00,inputV2_p_intr,101.0
2025-05-25 14:27:54.683552+00:00,wheel_spin_1,132.0
2025-05-25 14:30:41.869640+00:00,VRef_precharge,136.0
2025-05-25 14:28:00.683612+00:00,inputV1_p_intr,145.0
2025-05-25 14:25:27.517436+00:00,susp_travel_BR,198.0
2025-05-25 14:28:03.693384+00:00,inputV1_p_frac,31.0
2025-05-25 14:25:15.507978+00:00,inputV1_p_frac,10.0
2025-05-25 14:28:30.710755+00:00,acc1,238.0
2025-05-25 14:29:18.756614+00:00,acc1,19.0
2025-05-25 14:26:15.561390+00:00,phasecurrent2_p_intr,75.0
2025-05-25 14:30:26.840948+00:00,steer_sens,207.0
2025-05-25 14:27:00.609255+00:00,meas_precharge,14.0
2025-05-25 14:27:03.619434+00:00,serial_throttle_1,51.0
2025-05-25 14:26:24.572067+00:00,cooling,28.0
2025-05-25 14:24:03.459893+00:00,serial_throttle_2,52.0
2025-05-25 14:29:41.793670+00:00,serial_throttle_2,51.0
2025-05-25 14:28:27.720876+00:00,acc1,11.0
2025-05-25 14:25:18.517254+00:00,wheel_spin_1,151.0
2025-05-25 14:29:12.756669+00:00,control_temp_2,0.0
2025-05-25 14:27:27.656624+00:00,phasecurrent1_p_frac,57.0
2025-05-25 14:30:35.851141+00:00,inputV1_p_intr,114.0
2025-05-25 14:26:54.608802+00:00,motor_temp_1,197.0
2025-05-25 14:27:12.635951+00:00,motor_temp_1,87.0
2025-05-25 14:27:09.628585+00:00,wheel_spin_1,254.0
2025-05-25 14:30:26.840948+00:00,motor_temp_2,17.0
2025-05-25 14:26:27.582254+00:00,motor_temp_2,167.0
2025-05-25 14:24:21.424576+00:00,phasecurrent2_p_frac,209.0
2025-05-25 14:26:45.598947+00:00,phasecurrent2_p_frac,11.0
2025-05-25 14:26:18.571255+00:00,serial_throttle_1,11.0
2025-05-25 14:28:06.693479+00:00,meas_precharge,160.0
2025-05-25 14:25:06.533639+00:00,serial_throttle_2,26.0
2025-05-25 14:25:24.527081+00:00,susp_travel_BR,213.0
2025-05-25 14:30:02.813491+00:00,control_temp_2,0.0
2025-05-25 14:24:39.401776+00:00,VRef_precharge,160.0
2025-05-25 14:25:42.534822+00:00,inputV2_p_frac,66.0
2025-05-25 14:30:11.821696+00:00,meas_precharge,2.0
2025-05-25 14:26:57.609045+00:00,current_sensor,96.0
2025-05-25 14:30:11.821696+00:00,inputV2_p_frac,222.0
2025-05-25 14:27:30.656156+00:00,phasecurrent2_p_frac,193.0
2025-05-25 14:29:47.784043+00:00,control_temp_2,0.0
2025-05-25 14:28:03.693384+00:00,wheel_spin_2,127.0
2025-05-25 14:29:18.756614+00:00,serial_throttle_1,11.0
2025-05-25 14:30:02.813491+00:00,ECU_control,80.0
2025-05-25 14:25:09.465093+00:00,cooling,212.0
2025-05-25 14:29:18.756614+00:00,phasecurrent1_p_frac,214.0
